Site ID OCK;Company site name;Region;Province;District;Site locate Address;Long;Lat;Subsidiary;Entity,,,,,,,,
20QTI1008;Gio Hòa;Central;Quang Tri;Gio Linh;Thôn Đồng Hoà,Xã Gio Hòa,Huyện Gio Linh,Quảng Trị;107,0466;16,90272;MIS;MIS,,,
20QTI1009;Hải An;Central;Quang Tri;Hải Lăng;Thôn Mỹ Thủy,Hải An,Hải Lăng,Quảng Trị;107,32985;16,77699;MIS;MIS,,,
20QTI1010;Hải Ba;Central;Quang Tri;Hải Lăng;Thôn Phương Lang,xã Hải Ba,Hải Lăng;107,28071;16,76322;MIS;MIS,,,,
20QTI1011;Hải Dương;Central;Quang Tri;Hải Dương;Thôn Diên Khánh,Xã Hải Dương,Hải Lăng;107,33654;16,72602;MIS;MIS,,,,
20QTI1012;Hải Quy;Central;Quang Tri;Hải Lăng;Thôn Trâm Lý,Xã Hải Quy,Huyện Hải Lăng,Quảng Trị;107,21559;16,75345;MIS;MIS,,,
20QTI1013;Hải Thái 2;Central;Quang Tri;Gio Linh;Thôn 4,Hải Thái,Gio Linh,Quảng Trị;106,98245;16,87316;MIS;MIS,,,
20QTI1014;Hải Thành;Central;Quang Tri;Hải Lăng;Thôn Trung Đơn - Xã Hải Thành - Hải Lăng - Quảng Trị;107,30519;16,7127;MIS;MIS,,,,,,
20QTI1015;Hải Thiện;Central;Quang Tri;Hải Lăng;Đội 5 Thôn 4 - Xã Hải Thiện,Hải Lăng;107,28252;16,71999;MIS;MIS,,,,,
20QTI1016;Hải Thượng 2;Central;Quang Tri;Hải Lăng;Thôn Dốc Son - Xã Hải Thượng,Hải Lăng;107,22147;16,70495;MIS;MIS,,,,,
20QTI1017;Hải Vĩnh;Central;Quang Tri;Hải Lăng;Đội 5 hợp tác xã Thi ông - Xã Hải Vĩnh,Hải Lăng;107,27753;16,74241;MIS;MIS,,,,,
20QTI1018;Hải Xuân;Central;Quang Tri;Hải Lăng;Thôn Trà Lộc - Xã Hải Xuân,Hải Lăng;107,25366;16,74769;MIS;MIS,,,,,
20QTI1019;Hướng Hóa 2 (tượng đài);Central;Quang Tri;Hướng Hóa;Thôn Lương Lễ - Xã Tân Hợp,Hướng Hóa;106,75159;16,63362;MIS;MIS,,,,,
20QTI1020;Lao Bảo 2;Central;Quang Tri;Hướng Hóa;Thôn Ka Tang,Thị trấn Lao Bảo,Hướng Hóa;106,59666;16,62536;MIS;MIS,,,,
20QTI1021;Lao Bảo 3;Central;Quang Tri;Hướng Hóa;Thị trấn Lao Bảo,Hướng Hóa;106,5976;16,61187;MIS;MIS,,,,,
20QTI1022;Lao Bảo 4;Central;Quang Tri;Hướng Hóa;Xã Tân Thành,Hướng Hóa;106,62081;16,60783;MIS;MIS,,,,,
20QTI1023;Triệu An;Central;Quang Tri;Triệu Phong;Thôn Hà Tây,Xã Triệu An,Huyện Triệu Phong,Quảng Trị;107,20644;16,88184;MIS;MIS,,,
20QTI1024;Triệu Lăng;Central;Quang Tri;Triệu Phong;Thôn 3,Xã Triệu Lăng,Huyện Triệu Phong,Quảng Trị;107,28325;16,81769;MIS;MIS,,,
20QTI1025;Triệu Long (Triệu Hòa);Central;Quang Tri;Triệu Phong;Đội 1 Thôn Hà My - Xã Triệu Hòa,Triệu Phong;107,18017;16,78758;MIS;MIS,,,,,
20QTI1026;Triệu Phước;Central;Quang Tri;Triệu Phong;Thôn Việt Yên - Xã Triệu Phước,Triệu Phong;107,16332;16,85091;MIS;MIS,,,,,
20QTI1027;Triệu Sơn;Central;Quang Tri;Triệu Phong;Thôn Phương Sơn - Xã Triệu Sơn,Triệu Phong;107,23839;16,802;MIS;MIS,,,,,
20QTI1028;Triệu Thuận (Triệu Đại);Central;Quang Tri;Triệu Phong;Thôn Quảng Điền,Xã Triệu Đạo,Huyện Triệu Phong,Quảng Trị;107,1679;16,82946;MIS;MIS,,,
20QTI1029;Triệu Trạch 2;Central;Quang Tri;Triệu Phong;Thôn Long Quang,xã Triệu Trạch,huyện Triệu Phong;107,21485;16,82804;MIS;MIS,,,,
20QTI1030;Trung Sơn;Central;Quang Tri;Gio Linh;Thôn Kinh Môn,xã Trung Sơn,huyện Gio Linh;107,03264;16,96115;MIS;MIS,,,,
20QTI1031;Vĩnh Chấp 2;Central;Quang Tri;Vĩnh Linh;Thôn Chấp Bắc,xã Vĩnh Chấp,huyện Vĩnh Linh;106,96572;17,12436;MIS;MIS,,,,
20QTI1032;Vĩnh Chấp 3;Central;Quang Tri;Vĩnh Linh;Thôn 5 - HTX Vĩnh Chấp - Vĩnh Linh - Quảng Trị;106,98268;17,09841;MIS;MIS,,,,,,
20QTI1033;Vĩnh Giang (Vĩnh Tân);Central;Quang Tri;Vĩnh Linh;Thôn An Du Đông 1,Xã Vĩnh Tân,Huyện Vĩnh Linh,Quảng Trị;107,08634;17,01599;MIS;MIS,,,
20QTI1034;Vĩnh Hòa;Central;Quang Tri;Vĩnh Linh;Xóm 4,Hòa Bình,Vĩnh Hòa,Vĩnh Linh,Quảng Trị;107,04939;17,05379;MIS;MIS,,
20QTI1035;Vĩnh Kim 2;Central;Quang Tri;Vĩnh Linh;Thôn Bàu,Vĩnh Kim,Vĩnh Linh,Quảng Trị;107,0835;17,07939;MIS;MIS,,,
20QTI1036;Vĩnh Lâm 2;Central;Quang Tri;Vĩnh Linh;Thôn Tiên Trảo,Xã Vĩnh Lâm,Huyện Vĩnh Linh,Tỉnh Quảng Trị;107,02215;17,01135;MIS;MIS,,,
20QTI1037;Vĩnh Linh 3;Central;Quang Tri;Vĩnh Linh;Khóm 5,Thị xã Hồ Xá,Huyện Vĩnh Linh,Quảng Trị;107,01377;17,06211;MIS;MIS,,,
20QTI1038;Vĩnh Sơn;Central;Quang Tri;Vĩnh Linh;Đội 3 Thôn Lệ Xá - Xã Vĩnh Sơn,Vĩnh Linh;107,01957;16,98853;MIS;MIS,,,,,
20QTI1039;Vĩnh Sơn 2;Central;Quang Tri;Vĩnh Linh;Thôn Dục Đức,xã Vĩnh Sơn,huyện Vĩnh Linh,tỉnh Quảng Trị;106,99933;16,98484;MIS;MIS,,,
20QTI1040;Vĩnh Thạch;Central;Quang Tri;Vĩnh Linh;Vĩnh Thạch,Vĩnh Linh,Quảng Trị;107,10562;17,05275;MIS;MIS,,,,
20QTI1041;Vĩnh Thái;Central;Quang Tri;Vĩnh Linh;thôn Mạch Nước,xã Vĩnh Thái,huyện Vĩnh Linh,Quảng trị;107,00169;17,15467;MIS;MIS,,,
20QTI1042;Vĩnh Thủy 2;Central;Quang Tri;Vĩnh Linh;Thôn Sa Nam,xã Vĩnh Long,Vĩnh Linh;106,98954;17,04511;MIS;MIS,,,,
20QTI1043;Vĩnh Trung;Central;Quang Tri;Vĩnh Linh;Thôn Thủy Trung,Xã Vĩnh Trung,Huyện Vĩnh Linh,Quảng Trị;107,05349;17,08893;MIS;MIS,,,
30QTI1001;Dong Ha 3;Central;Quang Tri;Đông Hà;40/1 Ngô Sỹ Liên - Đông Hà - Quảng Trị;107,10367;16,82304;VNC55;VNC55,,,,,,
30QTI1002;Dong Ha 6;Central;Quang Tri;Đông Hà;366 Lê Duẩn - Đông Hà - Quảng Trị;107,11694;16,80767;VNC55;VNC55,,,,,,
30QTI1003;Thach Han;Central;Quang Tri;Quảng Trị;42 Lê Duẩn - Thị xã Quảng Trị - Quảng Trị;107,18537;16,74016;VNC55;VNC55,,,,,,
30QTI1004;Nhan Bieu;Central;Quang Tri;Triệu Phong;Nhan Biều - Triệu Thượng - Triệu Phong - Quảng Trị;107,17635;16,75858;VNC55;VNC55,,,,,,
30QTI1005;Ho Xa;Central;Quang Tri;Vĩnh Linh;Tứ Chín - Vĩnh Tú - Vĩnh Linh - Quảng Trị;106,99471;17,07914;VNC55;VNC55,,,,,,
10STG1001;ST6111;South;Soc Trang;Mỹ Xuyên;ấp Đại Ân,xã Đại Tâm,huyện Mỹ Xuyên,tỉnh Sóc Trăng;105,92042;9,53909;GII;GII,,,
10STG1002;ST6134;South;Soc Trang;Tp Sóc Trăng;171A Lương Định Của,Phường 5,TP Sóc Trăng,tỉnh Sóc Trăng;105,9928;9,64042;GII;GII,,,
10STG1003;ST6136;South;Soc Trang;Tp Sóc Trăng;300 đường Nam Kỳ Khởi Nghĩa,phường 7,TP Sóc Trăng,tỉnh Sóc Trăng;105,94742;9,61457;GII;GII,,,
21STG1001;Sóc Trăng 150;South;Soc Trang;Kế Sách;Ấp Trường Phú,Xã An Mỹ,Kế Sách;106,00062;9,7932;MIS;MIS 2,,,,
21STG1002;Sóc Trăng 151;South;Soc Trang;Kế Sách;Ấp Mỹ Hội,Thới An Hội,Kế Sách,Sóc Trăng;105,99837;9,7303;MIS;MIS 2,,,
21STG1003;Sóc Trăng 152;South;Soc Trang;Long Phú;Ấp Sóc Dong Tân Hưng Long Phú,Sóc Trăng ;106,0818;9,65532;MIS;MIS 2,,,,,
21STG1004;Sóc Trăng 153;South;Soc Trang;Long Phú;124 Ấp 1,Thị Trấn Long Phú,Long Phú,Sóc Trăng ;106,11849;9,65112;MIS;MIS 2,,,
21STG1005;Sóc Trăng 156;South;Soc Trang;Long Phú;088 Ấp Mười Chiến,Xã Long Phú,Long Phú,Sóc Trăng;106,16659;9,58519;MIS;MIS 2,,,
21STG1006;Sóc Trăng 158;South;Soc Trang;Cù Lao Dung;Ấp Phước Hòa B,Thị Trấn Cù Lao Dung,CLD,Sóc Trăng;106,15006;9,67225;MIS;MIS 2,,,
21STG1007;Sóc Trăng 159;South;Soc Trang;Cù Lao Dung;Ấp Nguyễn Tăng,Đại Ân I,Cù Lao Dung,Sóc Trăng;106,21294;9,56595;MIS;MIS 2,,,
21STG1008;Sóc Trăng 160;South;Soc Trang;Cù Lao Dung;101 Ấp Sơn Tol An Thạnh 2 Cù lao Dung,Soc Trăng;106,2237;9,59701;MIS;MIS 2,,,,,
21STG1009;Sóc Trăng 161;South;Soc Trang;Cù Lao Dung;Ấp An Quới B Xã An Thạch 3 Cù Lao Dung,Sóc Trăng;106,28208;9,55607;MIS;MIS 2,,,,,
21STG1010;Sóc Trăng 162;South;Soc Trang;Long Phú;Ấp Đầu Giồng,Xã Trung Bình,Long Phú,Sóc Trăng;106,19167;9,5234;MIS;MIS 2,,,
21STG1011;Sóc Trăng 164;South;Soc Trang;Long Phú;Ấp Bưng Buối,Xã Liêu Tú,Long Phú Sóc Trăng;106,12026;9,5254;MIS;MIS 2,,,,
21STG1012;Sóc Trăng 166;South;Soc Trang;Long Phú;Ấp Phố Dưới,Lịch Hội Thượng,Long Phú,Sóc Trăng;106,1495;9,4716;MIS;MIS 2,,,
21STG1013;Sóc Trăng 170;South;Soc Trang;Long Phú;174 Ấp Phụng Tường 2 Song Phụng Long Phú,Sóc Trăng;106,0584;9,75642;MIS;MIS 2,,,,,
21STG1014;Sóc Trăng 173;South;Soc Trang;Long Phú;69 Ấp Lợi Đức,Long Đức,Long Phú,Sóc Trăng ;106,10207;9,68298;MIS;MIS 2,,,
21STG1015;Sóc Trăng 189;South;Soc Trang;Mỹ Xuyên;Ấp Lao Viên Viên Bình Mỹ Xuyên,Sóc Trăng;106,07092;9,47741;MIS;MIS 2,,,,,
21STG1016;Sóc Trăng 197;South;Soc Trang;Mỹ Xuyên;Ấp Hòa Đê,Xã Hòa Tú 1Mỹ Xuyên,Sóc Trăng ;105,90588;9,4761;MIS;MIS 2,,,,
21STG1017;Sóc Trăng 205;South;Soc Trang;Thạnh Trị;Ấp Kiết Lập B,Lâm Tân,Thạnh Trị,Sóc Trăng;105,78873;9,48644;MIS;MIS 2,,,
21STG1018;Sóc Trăng 155;South;Soc Trang;Long Phú;102 Đoàn Thế Trung Ấp 5 Long Phú,Soc Trăng;106,12762;9,60364;MIS;MIS 2,,,,,
21STG1019;Sóc Trăng 243;South;Soc Trang;Tp Sóc Trăng;444 Lý Thường Kiệt,Khóm 3,P4,Sóc Trăng;105,96678;9,60742;MIS;MIS 2,,,
21STG1020;Sóc Trăng 247;South;Soc Trang;Tp Sóc Trăng;Nguyễn Văn Linh K3 P2 Sóc Trăng ;105,964;9,59439;MIS;MIS 2,,,,,,
21STG1021;Sóc Trăng 248;South;Soc Trang;Tp Sóc Trăng;Quốc lộ 1A K3 P2 Sóc Trăng ;105,95918;9,59575;MIS;MIS 2,,,,,,
21STG1022;Sóc Trăng 249;South;Soc Trang;Tp Sóc Trăng;Quốc lộ 1A K1 P7 Sóc Trăng ;105,96284;9,62089;MIS;MIS 2,,,,,,
21STG1023;Sóc Trăng 250;South;Soc Trang;Tp Sóc Trăng;64A Quốc lộ 1A P7 Sóc Trăng ;105,96731;9,63001;MIS;MIS 2,,,,,,
21STG1024;Sóc Trăng 252;South;Soc Trang;Tp Sóc Trăng;Quốc lộ 1A K3 P2 Sóc Trăng;105,95546;9,58456;MIS;MIS 2,,,,,,
21STG1025;Sóc Trăng 253;South;Soc Trang;Tp Sóc Trăng;KDC Sáng Quang Nguyễn Văn Linh P2,Sóc Trăng;105,9537;9,57442;MIS;MIS 2,,,,,
30STG1001;ST Sóc Trăng 144;South;Soc Trang;Kế Sách;Phen Den Group- An Lac Thon Commune- Ke Sach - Tỉnh Sóc Trăng;105,94021;9,869315;VNC55;VNC55,,,,,,
30STG1002;ST Sóc Trăng 146;South;Soc Trang;Kế Sách;38 Hương Lộ - Xã An Khương - Huyện Kế Sách - Tỉnh Sóc Trăng;105,98644;9,7740572;VNC55;VNC55,,,,,,
30STG1003;ST Sóc Trăng 148;South;Soc Trang;Kế Sách;357 Xom Dong II- Thoi An Hoi- Huyện Kế Sách- Tỉnh Sóc Trăng;105,94182;9,811009;VNC55;VNC55,,,,,,
30STG1004;ST Sóc Trăng 149;South;Soc Trang;Kế Sách; An Loi - An Lac Tay - Ke Sach - Tỉnh Sóc Trăng;105,99727;9,832706;VNC55;VNC55,,,,,,
30STG1005;ST Hậu Thạnh;South;Soc Trang;Long Phú;446 Ấp Trường Bình- Xã Trường Khánh- Huyện Long Phú- Tỉnh Sóc Trăng;105,75517;9,7147;VNC55;VNC55,,,,,,
30STG1006;ST Sóc Trăng 183;South;Soc Trang;Mỹ Tú;ẤP Tân Phước B - Long Hưng - Mỹ Tú;105,82867;9,6917256;VNC55;VNC55,,,,,,
30STG1007;ST Tài Văn 2;South;Soc Trang;Trần Đề;Ấp Phú Đức-Xã Long Phú-Huyện Trần Đề- TỉnhSóc Trăng;106,08318;9,56626;VNC55;VNC55,,,,,,
30STG1008;ST Trường Khánh;South;Soc Trang;Long Phú;22 ấp Trường Hưng-Xã Trường Khánh-Huyện Long Phú- Tỉnh Sóc Trăng ;106,01238;9,67695;VNC55;VNC55,,,,,,
30STG1009;ST Mỹ Phước 2;South;Soc Trang;Mỹ Tú;Tổ 39 ấp Mỹ Lợi C - xã Mỹ Tú - Huyện Mỹ Tú - Tỉnh Sóc Trăng;105,75517;9,63887;VNC55;VNC55,,,,,,
30STG1010;ST Phú Tâm;South;Soc Trang;Châu Thành;60 KV3 Ấp Phú Hữu- Xã Phú Tâm - Huyện Châu Thành - Tỉnh Sóc Trăng;105,96408;9,69416;VNC55;VNC55,,,,,,
30STG1011;ST Sóc Trăng 163;South;Soc Trang;Trần Đề;Ấp Chùa Giồng - xã Trung Bình - huyện Trần Đề;106,20257;9,4994633;VNC55;VNC55,,,,,,
30STG1012;ST Sóc Trăng 175;South;Soc Trang;Châu Thành;275 Xóm 2 - Châu Thành - An Ninh - Châu Thành - ST;105,91163;9,6001006;VNC55;VNC55,,,,,,
30STG1013;ST Sóc Trăng 178;South;Soc Trang;Mỹ Tú;Cau Don Group- Huynh Huu Nghia Commune- My Tu - Tỉnh Sóc Trăng;105,81751;9,63516;VNC55;VNC55,,,,,,
30STG1014;ST Sóc Trăng 180;South;Soc Trang;Mỹ Tú;An A Block- My Phuoc - My Tu - Tỉnh Sóc Trăng;105,77525;9,5754487;VNC55;VNC55,,,,,,
30STG1015;ST Sóc Trăng 182;South;Soc Trang;Châu Thành;Muong Khai Block- My Huong - Châu Thành - Tỉnh Sóc Trăng;105,84093;9,6566933;VNC55;VNC55,,,,,,
30STG1016;ST Thiện Mỹ 3;South;Soc Trang;Châu Thành;Xã Mỹ Phước-Huyện Châu Thành- Tỉnh Sóc Trăng;105,89474;9,65056;VNC55;VNC55,,,,,,
30STG1017;ST Đại Tâm;South;Soc Trang;Mỹ Xuyên;1214 ấp Tâm Thọ-Xã Đại Tâm-Huyện Mỹ Xuyên-Tỉnh Sóc Trăng ;105,93166;9,5478;VNC55;VNC55,,,,,,
30STG1018;ST Gia Hòa 1;South;Soc Trang;Mỹ Xuyên;Vinh A- Gia Hoa 1- Huyện Mỹ Xuyên- Tỉnh Sóc Trăng;105,84592;9,43198;VNC55;VNC55,,,,,,
30STG1019;ST Ngọc Đông;South;Soc Trang;Mỹ Xuyên;B9 Ấp Hòa Đặng- Xã Ngọc Đông- Huyện Mỹ Xuyên- Tỉnh Sóc Trăng;105,93981;9,46159;VNC55;VNC55,,,,,,
30STG1020;ST Sóc Trăng 167;South;Soc Trang;Mỹ Xuyên;My Xuyen Commune- My Xuyen District- Tỉnh Sóc Trăng;106,16103;9,517733;VNC55;VNC55,,,,,,
30STG1021;ST Sóc Trăng 199;South;Soc Trang;Mỹ Xuyên;Area I- Thanh Phu Commune- My Xuyen- Tỉnh Sóc Trăng;105,849;9,49929;VNC55;VNC55,,,,,,
30STG1022;ST Sóc Trăng 220;South;Soc Trang;Mỹ Xuyên;Phu Giao Group- Thanh Quoi - My Xuyen - Tỉnh Sóc Trăng;105,75253;9,432635;VNC55;VNC55,,,,,,
30STG1023;ST Tham Đôn 2;South;Soc Trang;Mỹ Xuyên;Ấp Trà Kết- Xã Tham Đôn-Huyện Mỹ Xuyên-Tỉnh Sóc Trăng;105,93118;9,50341;VNC55;VNC55,,,,,,
30STG1024;ST Thạnh Phú 4;South;Soc Trang;Mỹ Xuyên;Ấp Nghĩa Thắng-Xã Đại Tâm-Huyện Mỹ Xuyên- Tỉnh Sóc Trăng;105,89887;9,52598;VNC55;VNC55,,,,,,
30STG1025;ST Thạnh Quới;South;Soc Trang;Mỹ Xuyên;373 ấp Đào Viên-Xã Thạnh Quới-Huyện Mỹ Xuyên- Tỉnh Sóc Trăng ;105,79723;9,45542;VNC55;VNC55,,,,,,
30STG1026;ST Thạnh Thới An 2;South;Soc Trang;Trần Đề;04 Ấp An Hoà 2-Xã Thạnh Thới An-Huyện Trần Đề- Tỉnh Sóc Trăng;106,0051;9,51647;VNC55;VNC55,,,,,,
30STG1027;ST Sóc Trăng 17;South;Soc Trang;Tp Sóc Trăng;1056 Trương Công Định - Phường 2 -Thị xã Sóc Trăng- Tỉnh Sóc Trăng;105,96402;9,60429;VNC55;VNC55,,,,,,
30STG1028;ST Sóc Trăng 240;South;Soc Trang;Tp Sóc Trăng;Khu phố 5,P. 3,Thành phố Sóc Trăng,Tỉnh Sóc Trăng;105,97504;9,586153;VNC55;VNC55,,,
30STG1029;ST Cầu Sáu Di;South;Soc Trang;Thạnh Trị;Tổ B2- Xã Thanh Tân- Huyện Thanh Trì- Tỉnh Sóc Trăng;105,7111;9,48025;VNC55;VNC55,,,,,,
30STG1030;ST Châu Hưng;South;Soc Trang;Thạnh Trị;Ấp 8,Xã Châu Hưng- Huyện Thạnh Trị- Tỉnh Sóc Trăng;105,69179;9,42062;VNC55;VNC55,,,,,
30STG1031;ST Sóc Trăng 213;South;Soc Trang;Thạnh Trị;Kinh Ngay 2 - Chau Hung - Thanh tri - Tỉnh Sóc Trăng;105,66013;9,499292;VNC55;VNC55,,,,,,
30STG1032;ST Sóc Trăng 217;South;Soc Trang;Thạnh Trị;Tổ 2 - Xã Phú Lộc- Huyện Thanh Trì - Tỉnh Sóc Trăng;105,74346;9,428832;VNC55;VNC55,,,,,,
30STG1033;ST Sóc Trăng 218;South;Soc Trang;Thạnh Trị;Tổ 2 - Xã Phú Lộc- Huyện Thanh Trì - Tỉnh Sóc Trăng;105,74764;9,426377;VNC55;VNC55,,,,,,
30STG1034;ST Sóc Trăng 219;South;Soc Trang;Thạnh Trị;Tổ 1 - Xã Phú Lộc- Huyện Thanh Trì - Tỉnh Sóc Trăng;105,74354;9,431654;VNC55;VNC55,,,,,,
30STG1035;ST Sóc Trăng 221;South;Soc Trang;Ngã Năm;Ấp Trung Thanh- Tuan Tuc - Thanh Tri - Tỉnh Sóc Trăng;105,75331;9,460006;VNC55;VNC55,,,,,,
30STG1036;ST Thạnh Phú 3;South;Soc Trang;Thạnh Trị;Ấp Kiết Bình- Xã Lâm Kiết- Huyện Thạnh Trị- Tỉnh Sóc Trăng;105,83054;9,52832;VNC55;VNC55,,,,,,
30STG1037;ST Đại Hải;South;Soc Trang;Kế Sách;Ấp Cống Đôi - Xã Hồ Đắc Kiện - Huyện Kế Sách,Sóc Trăng;105,86903;9,74621;VNC55;VNC55,,,,,
30STG1038;ST Long Bình;South;Soc Trang;Ngã Năm;100 Tổ Tân Bình - Long Binh- Ngã Năm- Tỉnh Sóc Trăng;105,62976;9,54806;VNC55;VNC55,,,,,,
30STG1039;ST Sóc Trăng 145;South;Soc Trang;Kế Sách;38- Trieu Van Choi - Xã Kế Sách - H.Kế Sách - Tỉnh Sóc Trăng;105,98143;9,770347;VNC55;VNC55,,,,,,
30STG1040;ST Sóc Trăng 184;South;Soc Trang;Mỹ Tú;My Thuan Group- Huynh Huu Nghia - My Tu - Tỉnh Sóc Trăng;105,81131;9,6332463;VNC55;VNC55,,,,,,
30STG1041;ST Sóc Trăng 214;South;Soc Trang;Ngã Năm;Vinh Bien - Thanh Tri - Tỉnh Sóc Trăng;105,54008;9,50955;VNC55;VNC55,,,,,,
30STG1042;ST Sóc Trăng 223;South;Soc Trang;Ngã Năm;Tổ 2 -  TT Ngã Năm - Huyện Ngã Năm- Tỉnh Sóc Trăng;105,5949;9,561896;VNC55;VNC55,,,,,,
30STG1043;ST Sóc Trăng 225;South;Soc Trang;Ngã Năm;Tổ 5 -  TT Nggã Năm - Huyện Ngã Năm- Tỉnh Sóc Trăng;105,59854;9,568035;VNC55;VNC55,,,,,,
30STG1044;ST Sóc Trăng 226;South;Soc Trang;Ngã Năm;Ấp 6 - TT Ngã Năm - Huyện Ngã Năm- Tỉnh Sóc Trăng;105,5947;9,598923;VNC55;VNC55,,,,,,
30STG1045;ST Thạnh Tân;South;Soc Trang;Ngã Năm;36 ấp Long Thạnh - Xã Tân Long - Huyện Thạnh trị - Tỉnh Sóc Trăng ;105,67316;9,5243;VNC55;VNC55,,,,,,
30STG1046;ST Vĩnh Biên;South;Soc Trang;Ngã Năm;39 Ấp Vĩnh Trền-Xã Vĩnh Biên-Huyện Ngã Năm- Tỉnh Sóc Trăng;105,58428;9,53338;VNC55;VNC55,,,,,,
10TNH1001;TN 4613;South;Tay Ninh;Trảng Bàng;ấp Lộc Thanh,xã Lộc Hưng,huyện Trảng Bàng,tỉnh Tây Ninh;106,37382;11,08863;GII;GII,,,
10TNH1002;TN 4614;South;Tay Ninh;Thị xã Tây Ninh;ấp Bình Trung,xã Bình Minh,thị xã Tây Ninh,tỉnh Tây Ninh;106,07887;11,32932;GII;GII,,,
10TNH1003;TN 4622;South;Tay Ninh;Trảng Bàng;3856 ấp Suối Sâu,xã An Tịnh,huyện Trảng Bàng,tỉnh Tây Ninh;106,40512;11,01543;GII;GII,,,
10TNH1004;TN 4623;South;Tay Ninh;Châu Thành;4256 tổ 15,ấp Bình Hòa,xã Thái Bình,huyện Châu Thành,tỉnh Tây Ninh;106,07003;11,30973;GII;GII,,
10TNH1005;TN 4636;South;Tay Ninh;Trảng Bàng;395 tổ 25A,ấp Chánh,xã Gia Bình,huyện Trảng Bàng,tỉnh Tây Ninh;106,32692;11,05836;GII;GII,,
20TNH1001;08TNI002;South;Tay Ninh;Thị xã Tây Ninh;2 hẻm 1 Huỳnh Công Nghệ,KP1,P.1 TN ;106,09136;11,30488;MIS;MIS,,,,
20TNH1002;08TNI005;South;Tay Ninh;Châu Thành;Ấp Thanh Thuận Thanh Điền Châu Thành ;106,08487;11,30266;MIS;MIS,,,,,,
20TNH1003;08TNI008;South;Tay Ninh;Thị xã Tây Ninh;209 Trần Hưng Đạo KP1 P1 TX TNI ;106,09711;11,31957;MIS;MIS,,,,,,
20TNH1004;08TNI015;South;Tay Ninh;Thị xã Tây Ninh;Ấp Bàu Lùn Xã Bình Minh Thị Xã Tây Ninh;106,0957;11,390182;MIS;MIS,,,,,,
20TNH1005;08TNI082;South;Tay Ninh;Thị xã Tây Ninh;29/2 KP4,P3,TX Tây Ninh ;106,10213;11,29746;MIS;MIS,,,,
20TNH1006;08TNI087;South;Tay Ninh;Tân Châu;Tổ 15 Ấp 4 Xã Suối Ngô Huyện Tân Châu,Tây Ninh  ;106,37313;11,56366;MIS;MIS,,,,,
20TBH1001;An Tràng;North;Thai Binh;Quỳnh Phụ;Thôn Tràng-xã An Tràng-Quỳnh Phụ-TB;106,41328;20,59992;MIS;MIS,,,,,,
20TBH1002;An Vinh;North;Thai Binh;Quỳnh Phụ;Thôn An Lạc 1- xã An Vinh-huyện Quỳnh Phụ-TB;106,37074;20,63023;MIS;MIS,,,,,,
20TBH1003;Chí Hoà;North;Thai Binh;Hưng Hà;An Tiến-xã Chí Hòa-huyện Hưng Hà-TB;106,23123;20,52617;MIS;MIS,,,,,,
20TBH1004;Chi Lăng;North;Thai Binh;Hưng Hà;Thôn Thống Nhất-xã Chi Lăng-Hưng Hà-TB;106,27068;20,57938;MIS;MIS,,,,,,
20TBH1005;Đề Thám;North;Thai Binh;Tp Thái Bình;Số 7-ngõ 4-Tổ 2 Nguyễn Thái Học- Đề Thám-TB;106,34162;20,44776;MIS;MIS,,,,,,
20TBH1006;Điệp Nông;North;Thai Binh;Hưng Hà;UBND xã Điệp Nông-Hưng Hà-TB;106,23811;20,65303;MIS;MIS,,,,,,
20TBH1007;Đô Lương;North;Thai Binh;Đông Hưng;UBND xã Đô Lương- Đông Hưng-TB;106,33064;20,59988;MIS;MIS,,,,,,
20TBH1008;Đông Phương;North;Thai Binh;Đông Hưng;Thôn Thượng- xã Đông Phương-Đông Hưng-TB;106,39573;20,59132;MIS;MIS,,,,,,
20TBH1009;Đông Thọ;North;Thai Binh;Đông Hưng;Xóm 4-Đông Thọ-Đông Hưng-TB;106,34191;20,49344;MIS;MIS,,,,,,
20TBH1010;Hồng Quỳnh;North;Thai Binh;Thái Thụy;UBND xã Hồng Quỳnh-Thái Thụy-TB;106,55544;20,61674;MIS;MIS,,,,,,
20TBH1011;Hồng Việt;North;Thai Binh;Đông Hưng;UBND xã Hồng Việt-Đông Hưng-TB;106,25736;20,53995;MIS;MIS,,,,,,
20TBH1012;Hưng Nhân 2;North;Thai Binh;Hưng Hà;Tây Xuyên-Thị trấn Hưng Nhân-Hưng Hà- TB;106,14264;20,63805;MIS;MIS,,,,,,
20TBH1013;Hưng Nhân 3;North;Thai Binh;Hưng Hà;Khu Buộm- thị trấn Hưng Nhân- Hưng Hà-TB;106,14568;20,61678;MIS;MIS,,,,,,
20TBH1014;Mê Linh;North;Thai Binh;Đông Hưng;Trường Tiểu học Mê Linh-Đông Hưng-Tb;106,30902;20,5796;MIS;MIS,,,,,,
20TBH1015;Phú Xuân 1;North;Thai Binh;Tp Thái Bình;Thôn Tân Quán-xã Tân Bình-TP Thái Bình;106,30379;20,45577;MIS;MIS,,,,,,
20TBH1017;Thống Nhất;North;Thai Binh;Hưng Hà;Xóm 11-thôn Đình Mỹ-xã Thống Nhất-huyện Hưng Hà-TB;106,24931;20,59975;MIS;MIS,,,,,,
20TBH1018;Thuỵ Xuân;North;Thai Binh;Thái Thụy;UBND xã Thụy Xuân-Thái Thụy -TB;106,60673;20,59462;MIS;MIS,,,,,,
